timestamp,sender_mac,sender_ip,target_mac,target_ip,operation,label
1738843015.848383,fa:e1:b6:e4:04:2a,192.168.0.21,00:00:00:00:00:00,192.168.0.1,1,0
1738843015.95338,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843016.053322,fa:e1:b6:e4:04:2a,192.168.0.21,00:00:00:00:00:00,192.168.0.1,1,0
1738843016.977845,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843018.819112,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843020.865491,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843021.896248,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843022.921506,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843023.943456,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843025.477442,e0:19:54:14:e8:63,192.168.0.1,00:00:00:00:00:00,192.168.0.19,1,0
1738843025.477613,4c:5f:70:98:4d:bf,192.168.0.19,e0:19:54:14:e8:63,192.168.0.1,2,0
1738843026.912451,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843027.931448,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843028.956007,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843029.979489,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843031.014298,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843032.027368,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843033.870651,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843034.894474,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843035.919486,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843036.94351,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843037.967149,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843038.990772,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843041.859577,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843042.881767,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843043.906162,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843044.930564,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843045.956008,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843046.978774,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843048.821462,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843049.845525,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843050.869479,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843051.893445,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843052.917539,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843053.9425,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843056.273163,4c:5f:70:98:4d:bf,192.168.0.19,00:00:00:00:00:00,192.168.0.1,1,0
1738843056.289388,e0:19:54:14:e8:63,192.168.0.1,4c:5f:70:98:4d:bf,192.168.0.19,2,0
1738843056.91147,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843057.93545,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843058.958239,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843059.983992,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843061.006525,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843062.03074,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843063.8744,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843064.898756,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843065.922842,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843066.94643,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843067.970443,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843068.996459,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843071.963529,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843072.88635,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843073.911435,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843074.933412,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843075.857458,e0:19:54:14:e8:63,192.168.0.1,00:00:00:00:00:00,192.168.0.19,1,0
1738843075.857507,4c:5f:70:98:4d:bf,192.168.0.19,e0:19:54:14:e8:63,192.168.0.1,2,0
1738843075.960825,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843076.981631,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843078.829176,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843079.848672,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843080.873486,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843081.897295,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843082.921295,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843083.438781,e0:19:54:14:e8:63,192.168.0.1,00:00:00:00:00:00,192.168.0.22,1,0
1738843083.944357,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843084.560334,8c:8c:aa:a5:d5:61,192.168.0.10,00:00:00:00:00:00,169.254.169.254,1,0
1738843085.583307,8c:8c:aa:a5:d5:61,192.168.0.10,00:00:00:00:00:00,169.254.169.254,1,0
1738843085.689013,f8:17:2d:b2:77:89,192.168.0.22,00:00:00:00:00:00,192.168.0.22,1,0
1738843085.897941,f8:17:2d:b2:77:89,192.168.0.22,00:00:00:00:00:00,192.168.0.1,1,0
1738843086.923809,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843087.939209,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843088.961957,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843089.986167,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843091.012262,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843091.012262,f8:17:2d:b2:77:89,192.168.0.22,00:00:00:00:00:00,192.168.0.14,1,0
1738843092.034708,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843093.880034,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843098.894464,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843101.865098,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843102.888971,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843103.916106,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843104.937868,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843105.964411,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843106.985746,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843108.831196,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843109.854262,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843110.877257,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843111.901672,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843112.924127,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843113.948233,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843116.917621,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843117.945862,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843118.966244,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843119.992266,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843121.015455,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843122.037296,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843123.881019,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843124.905134,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843125.930219,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843126.546282,e0:19:54:14:e8:63,192.168.0.1,00:00:00:00:00:00,192.168.0.19,1,0
1738843126.546337,4c:5f:70:98:4d:bf,192.168.0.19,e0:19:54:14:e8:63,192.168.0.1,2,0
1738843126.549266,e0:19:54:14:e8:63,192.168.0.1,00:00:00:00:00:00,192.168.0.19,1,0
1738843126.549266,e0:19:54:14:e8:63,192.168.0.1,00:00:00:00:00:00,192.168.0.19,1,0
1738843126.549324,4c:5f:70:98:4d:bf,192.168.0.19,e0:19:54:14:e8:63,192.168.0.1,2,0
1738843126.549405,4c:5f:70:98:4d:bf,192.168.0.19,e0:19:54:14:e8:63,192.168.0.1,2,0
1738843126.954047,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843127.97739,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843129.001946,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843132.8924,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843133.917229,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843134.946465,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843135.964388,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843136.988053,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843138.831414,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843139.856184,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843140.88114,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843141.49595,8c:8c:aa:a5:d5:61,192.168.0.10,00:00:00:00:00:00,192.168.0.18,1,0
1738843141.904006,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843142.931016,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843143.95174,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843145.664016,4c:5f:70:98:4d:bf,192.168.0.19,e0:19:54:14:e8:63,192.168.0.1,1,0
1738843145.668432,e0:19:54:14:e8:63,192.168.0.1,4c:5f:70:98:4d:bf,192.168.0.19,2,0
1738843146.92183,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843147.945336,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843148.969462,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843149.993501,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843151.018731,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843152.041293,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843153.884435,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843154.806411,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843155.830353,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843156.855164,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843157.878743,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843158.902646,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843161.871977,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843162.896294,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843163.920188,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843164.945276,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843165.969726,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843166.992116,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843168.835458,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843169.859477,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843170.883326,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843171.907885,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843172.934454,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843173.954658,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843175.700403,e0:19:54:14:e8:63,192.168.0.1,00:00:00:00:00:00,192.168.0.23,1,0
1738843176.924595,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843177.947988,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843178.972419,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843179.996495,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843181.021126,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843182.045467,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843183.8884,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843184.912342,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843185.937385,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843186.960778,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843187.984734,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843189.007761,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843191.875135,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843192.899915,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843193.923351,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843194.946609,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843195.973189,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843196.995542,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843198.846369,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843199.862332,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843200.886193,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843201.911245,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843202.934968,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843203.85524,8c:8c:aa:a5:d5:61,192.168.0.10,00:00:00:00:00:00,169.254.169.254,1,0
1738843203.957841,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843204.574212,8c:8c:aa:a5:d5:61,192.168.0.10,00:00:00:00:00:00,169.254.169.254,1,0
1738843205.597347,8c:8c:aa:a5:d5:61,192.168.0.10,00:00:00:00:00:00,169.254.169.254,1,0
1738843206.929145,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843207.951587,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843208.977194,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843210.0004,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843210.213787,e0:19:54:14:e8:63,192.168.0.1,00:00:00:00:00:00,192.168.0.19,1,0
1738843210.213826,4c:5f:70:98:4d:bf,192.168.0.19,e0:19:54:14:e8:63,192.168.0.1,2,0
1738843211.024192,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843212.048441,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843213.893232,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843214.915548,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843215.939013,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843216.963187,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843217.988635,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843219.012119,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843221.982142,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843222.902298,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843223.927343,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843224.950302,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843225.976144,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843226.998226,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843228.841504,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843229.866477,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843230.892189,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843231.815024,e0:19:54:14:e8:63,192.168.0.1,00:00:00:00:00:00,192.168.0.19,1,0
1738843231.815079,4c:5f:70:98:4d:bf,192.168.0.19,e0:19:54:14:e8:63,192.168.0.1,2,0
1738843231.81666,e0:19:54:14:e8:63,192.168.0.1,00:00:00:00:00:00,192.168.0.19,1,0
1738843231.816722,4c:5f:70:98:4d:bf,192.168.0.19,e0:19:54:14:e8:63,192.168.0.1,2,0
1738843231.818924,e0:19:54:14:e8:63,192.168.0.1,00:00:00:00:00:00,192.168.0.19,1,0
1738843231.818983,4c:5f:70:98:4d:bf,192.168.0.19,e0:19:54:14:e8:63,192.168.0.1,2,0
1738843231.917848,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843232.939048,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843233.963128,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843236.932161,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843237.956265,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843237.956265,22:b0:63:f3:44:41,0.0.0.0,00:00:00:00:00:00,192.168.0.23,1,0
1738843238.265767,22:b0:63:f3:44:41,0.0.0.0,00:00:00:00:00:00,192.168.0.23,1,0
1738843238.57086,22:b0:63:f3:44:41,0.0.0.0,00:00:00:00:00:00,192.168.0.23,1,0
1738843238.982869,22:b0:63:f3:44:41,192.168.0.23,00:00:00:00:00:00,192.168.0.23,1,0
1738843238.982869,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843240.002905,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843241.028712,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843242.051133,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843243.89499,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843251.882195,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843252.906248,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843253.930603,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843254.954211,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
1738843255.979136,b8:87:6e:55:63:ea,192.168.0.17,00:00:00:00:00:00,192.168.0.30,1,0
